,type,subtype,ts,user,text,inviter,channel,is_system_message,client_msg_id,team,pinned_to,pinned_info,old_name,name,with_attachments,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,with_files,reactions,topic,edited,hidden,root,purpose,username,bot_id,icons
0,message,group_join,1593721888.0035,U0141B33GDC,2ea766c7ed7567eeba17ba9d1d69f96b2753506a4fec8d6e94768628bfd0c095,UVC6ZMT5Y,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
1,message,group_leave,1593703038.0033,UT5SBHWTW,eee0191b4ed9464871b3849dadb2e9d79a2179d337f20da1a6efe9c617e17a13,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
2,message,group_leave,1593702733.0031,USSGVJBL5,22264ff56913e48e4a27e57f8a4001411c69674dda1de0c3f56c7a7c9451c3b5,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
3,message,group_leave,1593682155.0029,U011EKVFRV3,bfc67818169bc10ecb57f7c1069c1f9261ab4a2b9285cb918b24a42d7246aae8,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
4,message,group_leave,1593535960.0027,U0108SMQ0DQ,f472074035ca3741a9fe0f5714aa264e62b983dbc5336a8ee4f2b743aeb9184c,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
5,message,group_leave,1593503872.0024,U011G1TA2EA,eaaaa9595207fbe91e7df9447f4d0b1e3d229f370565527cc476b12c2efd75a1,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
6,message,group_leave,1593423378.0022,USF2TUSEP,b9aa978965d22d65d9fdc3b7dc148a5c1c523f20630f5490fafdd929bbf0e61d,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
7,message,group_leave,1593244272.002,UU3FR0CDQ,7212d537670d241f907bcf9a3ff45e9e2428de962eaa0fb657664b301463221f,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
8,message,group_leave,1593069599.0018,USS35MN0L,d3f7a28484207099588ea9465de71f9b4664986b8a181f6391e454065334b5a2,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
9,message,group_leave,1592993661.0016,UUG9HD3GQ,b7429436c5c61ac432f75c5ade1161d6ea08465201e197dd36067db899f1ae95,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
10,message,group_leave,1592993506.0014,UVD2WF96H,808975dac1717c26673955a9afce289dc59e6c572f9ee531e8450448bbf8dc7b,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
11,message,group_leave,1592993485.0012,USSGVL9TP,bb482f11172fbb548cc2a0dbdb0985a6a41abaef375aa2df850521a209819970,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
12,message,group_leave,1592993428.001,USF4GBW59,0ec0fbe5341b409930ca1948952ff65dcbe7663ed191063c062c7c915b4d4f4d,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
13,message,group_leave,1592921463.0008,UTD2737GU,e2009b32df02c5f280ad68cbabab556c162d20389c536df382efb50532cf6243,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
14,message,,1590909883.0004,USAAUCX18,319b39b374917f7f9306cddc1de96025f39855878f0c31c7a93d974f1b7ad3bd,,GSF3UJTMF,False,1fa7b842-f739-4eff-93d5-47393ea44fb0,TPV9DP0N4,['GSF3UJTMF'],"{'channel': 'GSF3UJTMF', 'pinned_by': 'USAAUCX18', 'pinned_ts': 1590909888}",,,,,,,,,,,,,,,,,,,,,
15,message,group_name,1590909783.0002,USAAUCX18,b6f07c40639726fe9667c48b76244a2a5596257b155aa37bca62e34b962071d1,,GSF3UJTMF,False,,,,,da_08_teamwork_04,archive_da_08_teamwork_04,,,,,,,,,,,,,,,,,,,
16,message,,1590438539.0198,UT7LKHEC8,f8c9016ee52f63088bf31327824d50f1c24e552dd3ed33eface0646f2f4e4963,,GSF3UJTMF,False,1bba38fa-049b-4a87-ab1c-be93bb5cd77f,TPV9DP0N4,,,,,1.0,,,,,,,,,,,,,,,,,,
17,message,group_leave,1590294605.0192,UUG9HC716,4dcbd7d88e4bad614f914091761311e326f0e96020105216e667b68a32eba76a,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
18,message,group_name,1589802521.0144,USAAUCX18,2648e8c03492de2edb9bcd445b2300dad3e1e899ab480c8febce4ac8965737c7,,GSF3UJTMF,False,,,,,08a_teamwork_04,da_08_teamwork_04,,,,,,,,,,,,,,,,,,,
19,message,,1589669385.0141,USF2TUSEP,a19163fbffe443895f9bcb868441bcd2f0017b492f71ee51b67faad0033e2f5c,,GSF3UJTMF,False,2153b206-3ca3-4f00-a934-f2046a0c4b22,,,,,,,1.0,0.0,1589669385.0141,2.0,2.0,1589903797.0189,"['USB5VHPL3', 'USF2TUSEP']",0.0,1.0,,,,,,,,,
20,message,,1589547666.0094,UUG9HD3GQ,92493169bacc5b36bc55d73bf8ab374caa7717761a1b4fd2414d79741cbeb319,,GSF3UJTMF,False,8957d3be-93dc-4c41-a9e7-3a82157b43dc,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
21,message,,1589547635.0087,UUG9HD3GQ,177f587123d10e1b069746a86ffece97c4d6e1cbfe8a05e43b5396afce697bdd,,GSF3UJTMF,False,e83501f4-d5f2-49ef-ae21-918c0bf0f718,TPV9DP0N4,,,,,1.0,,,,,,,,,,"[{'name': 'catshake', 'users': ['USAAUCX18'], 'count': 1}, {'name': 'smiling_imp', 'users': ['USAAUCX18'], 'count': 1}]",,,,,,,,
22,message,group_topic,1589206728.0084,USAAUCX18,dca8eb450516d51be30a36549d9fac671e2eef847798019c369172a7f27801fb,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,Наставник — Константин Башевой,,,,,,,
23,message,group_join,1589190530.0083,U010SLWBHCK,2cc832c6dbbb29f21791bff7021f86b5d7c498346d3ff7577f3e7ca4603c47b1,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
24,message,group_join,1588668089.0082,U01325FLB19,a5e4a5ccddd63f067187e501b1187147b5f739bdcc6e198499ff495861c2806e,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
25,message,,1588174928.007,USGANF4QH,cc13426f522b49b947a5c9aaf15f570f02522b0bd840d24af7233b3079978587,,GSF3UJTMF,False,3f6c4333-92f5-499b-aae1-ec79752d96ac,TPV9DP0N4,,,,,,,,1588174928.007,4.0,2.0,1588321921.0079,"['USGANF4QH', 'USB5VHPL3']",0.0,,,,,,,,,,
26,message,,1587825327.0041,U0108SMQ0DQ,d83c9fe6d5a83b60a43cbedc1fe5a59bf01ef112aecaddff8cdfdb9e83a81824,,GSF3UJTMF,False,a99b7e6b-d769-4adf-a52a-d0e4d413bc30,TPV9DP0N4,,,,,,,,1587825327.0041,6.0,5.0,1587975656.0062,"['UU3FR0CDQ', 'U0108SMQ0DQ', 'U0116ME47SP', 'USUCEMMF1', 'USGANF4QH']",0.0,,"[{'name': 'cry', 'users': ['U0108SMQ0DQ', 'U0116ME47SP', 'UUG9HC716'], 'count': 3}]",,"{'user': 'U0108SMQ0DQ', 'ts': '1587825371.000000'}",,,,,,
27,message,group_join,1587376556.0012,UVD2WF96H,5daba656318e3728355ab5c941cf8cc43876f279feaa29616009eb032004fb29,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
28,message,,1586944269.0008,USAAUCX18,4ddac0b85cf683cfd856e66f6e355e2b95b515291cab8fc37762c444b9271e02,,GSF3UJTMF,False,a93e4af1-6644-4b99-b8be-4ec43cf89dd5,TPV9DP0N4,,,,,1.0,,,,,,,,,,,,,,,,,,
29,message,,1585484350.0063,USSGVJBL5,1d16ed70b1f63f7de382a9ad07f07e8185089bfad6d7166614cea56718e92b88,,GSF3UJTMF,False,da1cad5b-b641-4bd4-aede-3a8af80ae3b0,TPV9DP0N4,,,,,,,,,,,,,,,"[{'name': 'eyes', 'users': ['USB5VHPL3'], 'count': 1}]",,,,,,,,
30,message,group_join,1585216486.004,U0108SMQ0DQ,3cb80dc1b7396430d666b4ba9a7ea5ad7468e10f75644fbb71ea9375dce4ce91,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
31,message,,1585158306.0032,UUG9HC716,968ac9f57edcd8e9cec5293d5835bdda714cbda9e655f22215c81faf82e4e13c,,GSF3UJTMF,False,d20c5b78-ba2e-466b-84bf-46744929e577,TPV9DP0N4,,,,,,,,1585158306.0032,2.0,2.0,1585169892.0038,"['USB5VHPL3', 'UUG9HC716']",0.0,,,,"{'user': 'UUG9HC716', 'ts': '1585158388.000000'}",,,,,,
32,message,,1584971159.0078,UUG9HC716,9d1b1e4afe6937a9e8138a0691016d8340a0a26ea3bf68d9a5c8711ee95d3081,,GSF3UJTMF,False,a3ddc85d-9e07-4fc7-ac48-d13fdad96613,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
33,message,group_join,1584885662.0001,U01092SUKL4,14790d65e636b0696a251ebb0a9857c5640a2ac455645360a55532bb29274019,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
34,message,group_leave,1584830383.0002,UT4KLNXPE,dbe32a7a60c3f4b42cf64a4f0e70809792a980dc4080cc6f912f71444c9ee41d,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
35,message,group_leave,1584625405.0013,USDNX5L8J,d5bf58ca1e0dce420f1ce4ab8da6c179aafa863722912e3da6eb5c68004a87bf,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
36,message,group_leave,1584625348.0011,UTCU7AP0W,2f1b15a5b50ede0173d165d9944ad7cd50fcfe8cc190b13ac2c8bb5a7231b6de,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
37,message,group_leave,1584625323.0009,USDNX5QSE,a6716e3025db43f6556cb01aaeeb37f070c3af31375ca7ac9ac2d6d71a415ac4,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
38,message,group_leave,1584625293.0007,USUCEQXAT,cb36139ab83ac760ba65238379692ceb9233795f2799f8f359150f54b8f0abc9,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
39,message,group_leave,1584625271.0005,USSGKSDSL,e3d5b6864edea0c85db80638f62407c6503067d816ac1dfb64dcfd2b77c35e15,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
40,message,group_leave,1584625246.0003,USSGKS7TJ,7fb1f7b3c68adbba9b0c80d0ebd6b7bac3e9aa22ea73159620833b0fc1763c5f,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
41,message,group_join,1584624815.0001,UVD3EN99P,a35d9c29a9bfa02427a8cfc8be4aa4505fb2ae0ed97c6c3a6c400d5bac1dbc91,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
42,message,group_leave,1584461636.0006,UT6SFM9FS,5b0834695f968422df4d365859db4696e45598aaf4d551488d1e9c9b71f79df9,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
43,message,group_leave,1584461179.0004,USUCEQSDV,9b7749efa778a1460dcb954452e73557f38e08fa561f34ad79c98dc067b37e4c,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
44,message,group_leave,1584460814.0002,USDNX38G2,1c1c0666c7ff0f1ff1947d81fd188b6146cf6da4dbe6d4dd212ae286b8031503,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
45,message,group_join,1584108778.0004,UTTUXN2SV,85aad0580f84d559214441ba750bf64e41c8bfaa6b74bcffb206fb4d7e1725ce,USAAUCX18,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
46,message,group_leave,1584099951.0002,USVK0T545,64359057aa1e4682fb489d4242ee1c46472396ea162b760971bd33ef1060d8a2,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
47,message,group_leave,1584004324.0002,USJ51D18B,476a93fbd12a1e1c584f2ffbc9181d437cb96e6839d0aa19b1b977f2220806dd,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
48,message,,1583916897.0002,USAAUCX18,9ae70c0920c0f48282803815069f74fbc8dcc1a118fd67061fd88f3fcbbcefa9,,GSF3UJTMF,False,387ad85c-78bf-4611-a5b3-9db168a83baa,,,,,,,1.0,0.0,,,,,,,1.0,,,,,,,,,
49,message,,1583770597.0012,USSGVJBL5,dfa39eada051b15f23f05c8ff7c3ab0b3cd6736eda29d0ad0da7b22110c034ec,,GSF3UJTMF,False,633D61D5-4159-42A5-848B-625A5ECDC67B,TPV9DP0N4,,,,,,,,1583770597.0012,1.0,1.0,1583770683.0013,['USB5VHPL3'],0.0,,"[{'name': '+1::skin-tone-2', 'users': ['USAAUCX18'], 'count': 1}]",,,,,,,,
50,message,group_name,1581957235.0002,USAAUCX18,6201cd56152a32723237531701f14597796a841f6b184eaa6a7a82efebafab7d,,GSF3UJTMF,False,,,,,08a_teamwork_04,08a_teamwork_02_04,,,,,,,,,,,,,,,,,,,
51,message,,1581331412.0069,USSGVJBL5,2c8e67edb96d452eca0fbb118772dc20f938652c7e4e2bd5ad3d728123cdd2b9,,GSF3UJTMF,False,f16a33d3-e503-460f-9d5d-a2b7ccdaddfe,TPV9DP0N4,,,,,,,,1581331412.0069,1.0,1.0,1581344410.007,['USB5VHPL3'],0.0,,,,,,,,,,
52,message,,1580372435.0011,USDNX1VDY,2bb8eb20d7197b320cb7aa7e0cde4a74029ce7381fb800d3b9ffe028a6672c10,,GSF3UJTMF,False,bcf62226-24b2-434e-92b1-b07882aeb5e0,TPV9DP0N4,,,,,,,,1580372435.0011,6.0,3.0,1580410586.0031,"['USDNX1VDY', 'USF2TUSEP', 'USB5VHPL3']",0.0,,"[{'name': 'heavy_check_mark', 'users': ['USDNX1VDY'], 'count': 1}]",,,,,,,,
53,message,,1580063829.0059,USUCEMMF1,06b4b756af9b1defc39a652b1796715627f4c3f62ef6e3de2f88cb1df8195b01,,GSF3UJTMF,False,0799fa50-4b67-4f51-a22c-5dabbb774422,TPV9DP0N4,,,,,,,,1580063829.0059,3.0,2.0,1580207432.0006,"['USB5VHPL3', 'USUCEMMF1']",0.0,,,,"{'user': 'USUCEMMF1', 'ts': '1580063876.000000'}",,,,,,
54,message,,1580059324.0047,USB5VHPL3,710ca38035ace27bdd3e00d4ecbf35533df05cdfc0a6c7cd2853da4b74c4772f,,GSF3UJTMF,False,1c65bafe-8815-4688-b5e3-f61baef90826,TPV9DP0N4,,,,,,,,1580059324.0047,4.0,2.0,1580123530.001,"['USDNX1VDY', 'USB5VHPL3']",0.0,,,,"{'user': 'USB5VHPL3', 'ts': '1580061585.000000'}",,,,,,
55,message,,1580058335.0032,USSGVJBL5,80dd7d254b86346da0c7f35750eed01e0b18478d307b45bc2324e6c06abed0d6,,GSF3UJTMF,False,F554252A-7483-4B00-99AB-2BE1365F2EB5,TPV9DP0N4,,,,,,,,1580058335.0032,1.0,1.0,1580060483.0051,['USB5VHPL3'],0.0,,,,,,,,,,
56,message,,1580057892.0018,USSGVJBL5,8575282b9b427ee8fd2168569e278d70c333bd603c739ae37dedea5bd195cf40,,GSF3UJTMF,False,BED8E599-ED6A-477B-B7BA-81FF0AEAD667,TPV9DP0N4,,,,,,,,1580057892.0018,1.0,1.0,1580060116.0048,['USB5VHPL3'],0.0,,,,,,,,,,
57,message,,1580057073.0006,USB5VHPL3,82032fed409d269fd096b3a9abf3c26dde2efd9e492eba63ccf36aa9f67fee77,,GSF3UJTMF,False,429b1e67-b75a-4ebf-8bc9-cee8a149713b,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
58,message,,1580054709.0003,USAAUCX18,6b1edbcf39b09444e73d6951c27624dd0e4e19ebb4dd61bac0caf50bee905ff0,,GSF3UJTMF,False,B132A7A8-6DE7-42B2-93AD-AA177B9082ED,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
59,message,,1580054275.0002,USB5VHPL3,c2ac68602e1a9ececb5f4270e7ede3929300871088cdbd69e5a41acffdcccab2,,GSF3UJTMF,False,7ac9cae3-752a-4a95-a1d2-229efe9a38b7,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
60,message,,1579772588.0028,USAAUCX18,2ebc11d829fb87e60cdd32f4d53dd0116dabcb515a8cd3d3d17fa33fdedb0a90,,GSF3UJTMF,False,89f81fe9-45bb-40ee-96a7-9b6596ddb0ab,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
61,message,,1579772133.0005,USB5VHPL3,0185b8f9fa0f3c566780434742124bd8d83c90aea7167e7027f32c690b0bbdd4,,GSF3UJTMF,False,2060d567-2f40-46f4-8e5e-8b8b6a6e9e9a,TPV9DP0N4,['GSF3UJTMF'],"{'channel': 'GSF3UJTMF', 'pinned_by': 'USAAUCX18', 'pinned_ts': 1579772245}",,,,,,1579772133.0005,3.0,3.0,1579777441.0043,"['USAAUCX18', 'USSGVJBL5', 'USB5VHPL3']",0.0,,"[{'name': 'spock-hand::skin-tone-2', 'users': ['USAAUCX18', 'USUCEMMF1', 'USDNX1VDY'], 'count': 3}, {'name': 'muscle::skin-tone-2', 'users': ['USAAUCX18'], 'count': 1}, {'name': 'black_heart', 'users': ['USAAUCX18'], 'count': 1}]",,,,,,,,
62,message,group_join,1579771153.0003,USB5VHPL3,0425c7332414019f23eb73a5d2084e1b2ec8055f3907b3c9edd0be4fec209319,USAAUCX18,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
63,message,group_join,1579710955.0008,USDNX2XRQ,9b402d865b65a91a6474e068ced5c7474668eb4db1ac2415a1559e8421afb195,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
64,message,group_leave,1579685362.0007,USUNN80R4,ecb25ad739893eaf0210f086c7368bb3275d572af9c4c09f7b74606a650af4c3,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
65,message,group_leave,1579684276.0005,USS35MGH2,b2164b7c032d29289858dc85faab2245468e4c1939299c90c05564d0df19473c,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
66,message,group_join,1579645343.0001,USSGKS7TJ,68596c224cb62a3b74867733c18e04fef0ffaf6a3c90221f6e43d14343ec02c8,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
67,message,,1579626630.0007,USAAUCX18,79a109fef7d78fe9f33505b045672e69e9a10c52f1010c507c931e534aebacfa,,GSF3UJTMF,False,b672c0b7-a5b3-4c24-bbfa-9b4a74f7a08a,TPV9DP0N4,['GSF3UJTMF'],"{'channel': 'GSF3UJTMF', 'pinned_by': 'USAAUCX18', 'pinned_ts': 1579626637}",,,,,,,,,,,,,,,,,,,,,
68,message,group_leave,1579598694.0004,USSGKT1G8,717c39d552118f95d8f01dc1557eba00f07e7097e6bfd1edef3e1e79a3bde2d2,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
69,message,group_leave,1579598665.0002,USSGKRKRN,2f498ea18fe3fa7a349b53e850a969c3abf45dda6996fe100f62790d2b7a5333,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
70,message,group_join,1579552953.0072,USUCEQSDV,1a7effe580364e38c9e32baf8e577aefdd437602e0937cb698b71f1e81fd7a1e,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
71,message,group_join,1579542535.0071,USUCEP3UP,ce164fd308c39c4dc53654e92313fa28dead2b10bfaa11b9ee953545b80f2d08,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
72,message,group_join,1579526254.007,USJ51D18B,9a0019ef1eda537b9507cc929e3a30d078e51d59cfea02151544827dbd227253,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
73,message,group_join,1579520323.0067,USDNX5QSE,e605f80893befa7801a5a8c8e265819fef03b4f3178360fc3469e1da75c659be,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
74,message,group_join,1579510904.0066,USF2TSBDH,877050b4cb5c9e6946663bc2de83449130d640b8030b6848d860e1aea4e17c8a,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
75,message,,1579478914.0013,USGANCUFK,37a14e21e485eb69d011fe66d9d9bed8bd979735aa2768f683b98fc9852341fd,,GSF3UJTMF,False,E7641076-1AC8-4AB2-966B-8C5D77B84596,TPV9DP0N4,,,,,,,,,,,,,,,,,,,,,,,
76,message,group_join,1579478124.0007,USGANCUFK,8cca1c254ba649f50c34bcc1bc3ff8d35b15b7f4940446ae17dde49b447bd401,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
77,message,group_join,1579430701.0001,USSGVL9TP,2b76bbc0e08ece8970a759701ec34264c90b15a1969cfc8f1a499b4fb2443000,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
78,message,group_join,1579347326.0119,URX2HSG84,4d9c256ffa86f700ce1da1805107c048fa5d0954b43c233c8eee3ffde137ef2a,USAAUCX18,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
79,message,group_join,1579341328.0115,USSGKT1G8,cc6c59c4fe73128e600cffd834be0865cf9cd05e265e65a31af44b785f933dfb,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
80,message,,1579336338.0111,USSGKRKRN,04d9d1a6f4f54f3d3b361104e57c61e54418984ae5a0afa3c81a9df59aef6a04,,GSF3UJTMF,False,7CE62162-D166-4642-8DCA-0EF1E8A19DE1,TPV9DP0N4,['GSF3UJTMF'],"{'channel': 'GSF3UJTMF', 'pinned_by': 'USSGKRKRN', 'pinned_ts': 1579339801}",,,,,,,,,,,,,"[{'name': 'pray', 'users': ['USSGKRKRN', 'USAAUCX18', 'USSGKQR96'], 'count': 3}]",,"{'user': 'USSGKRKRN', 'ts': '1579339817.000000'}",,,,,,
81,message,group_join,1579335236.0047,USUCENYMD,b565640d226e35c90f0b6d7f581fe2d19ac5315917339e3c5d933da810a986d2,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
82,message,group_join,1579303580.0001,USUNN80R4,e94632df5d1a8600fa1acc83681b4f2bb8564f623295308cf626b01f28f6ca33,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
83,message,group_join,1579278402.0001,USDNX5L8J,fa2d12b7ce206e98d3a0a5645d5f246887f2e25c64522bd69adbc07ee2d9d5f8,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
84,message,group_join,1579268193.0056,USSGKRKRN,2204ec5ecdde616dbd5e2c84cf3b72d1e57cb8a9854d4bad68f64c1867d2fa68,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
85,message,,1579267336.0052,USSGVJBL5,d0b4164d4abb8bd3c4965264092d656ed2da94203097fcc5393843af9401c8e5,,GSF3UJTMF,False,1C7190B4-5E0B-4DEE-B8E8-11FD3ED8A71D,TPV9DP0N4,,,,,,,,1579267336.0052,12.0,12.0,1580394931.0029,"['USSGVJBL5', 'USUNN80R4', 'USDNX1VDY', 'USSGKRKRN', 'USF2TUSEP', 'USSGVL9TP', 'USUCEQXAT', 'USGANCUFK', 'USUCEMMF1', 'USS35MN0L', 'USSGKQR96', 'UTCU7AP0W']",0.0,,"[{'name': 'wave', 'users': ['USSGKRKRN', 'USAAUCX18', 'USSGKQR96', 'USDNX1VDY'], 'count': 4}, {'name': '+1::skin-tone-2', 'users': ['USAAUCX18', 'USSGKRKRN'], 'count': 2}]",,"{'user': 'USSGVJBL5', 'ts': '1579270703.000000'}",,,,,,
86,message,group_join,1579257847.0045,USSGKSDSL,4c835d2f833a342d90553c034fed283f66a013bf8b27677815aa5faa672d8c7b,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
87,message,group_join,1579255957.0043,USF4GBW59,4b804b8d98c30b1766d15b62723f9962b47fc400b24c90f25fb4bdfb335044f2,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
88,message,group_join,1579255089.0041,USF2TUSEP,c28bf2519f92809b2fe070ce1fc01b38cba3ab7dda814767071f06629033e3c1,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
89,message,group_join,1579253017.0039,USSGVJBL5,315f0ddfc7d72aa449674cd47b9403ecaca2d7cafcb25ba757ff501076202b26,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
90,message,group_join,1579247895.0036,USS35MN0L,e9516847f2c13329874aa6523329600a20b24ea1387835edc594e6e752cee17c,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
91,message,group_join,1579247533.0034,USUCEQXAT,d7cd35bf4edf79fe85d55fc161de0fe7d6a35503ddfbf3f47caf748f7b5c2a20,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
92,message,group_join,1579247271.0033,USSGKQR96,32c852c627c4e7f6b10073d33c2c858b9dd9de67373027172a8a3d454f942ed3,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
93,message,group_join,1579245247.0031,USDNX1VDY,9eec4e1d6464406cd564e61900008d0f54a10b9de1c39498f7f69258090e0724,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
94,message,group_join,1579244927.003,USUCEMMF1,570e69a06ee57dff9d4d44cd4158a0968943e86d9fb20d79979855c7dd28d993,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
95,message,group_join,1579244557.0029,USUNNAHDL,f88260f837f8e638a599dc11e35ed1c57c6dc63c0fb92f03b591438d6d62bedf,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
96,message,group_join,1579244283.0028,USS35MGH2,67cd739cb580ced34745f4698d4817999a9dd1abbb9e825302992586edd6c7b0,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
97,message,group_join,1579244280.0027,USGANF4QH,a981a6f1999d106c977c1a161342cf666fd2c1107ef4f075bd2b60a92f1cf720,,GSF3UJTMF,True,,,,,,,,,,,,,,,,,,,,,,,,,
98,message,,1579198894.0003,USAAUCX18,536a8b7ffbc5015c61a4df20166d9f804b11a1633977fd28793a023ad62b5169,,GSF3UJTMF,False,f6c566e4-9463-4ba6-a717-d2630b395183,TPV9DP0N4,['GSF3UJTMF'],"{'channel': 'GSF3UJTMF', 'pinned_by': 'USAAUCX18', 'pinned_ts': 1579198898}",,,,,,,,,,,,,"[{'name': 'zap', 'users': ['USAAUCX18'], 'count': 1}, {'name': 'robot_face', 'users': ['USAAUCX18'], 'count': 1}, {'name': 'sweat_smile', 'users': ['USAAUCX18', 'USDNX1VDY', 'USS35MGH2', 'USSGKQR96', 'USSGKRKRN', 'USSGKT1G8', 'USSGVL9TP'], 'count': 7}, {'name': 'flushed', 'users': ['USAAUCX18', 'USSGVJBL5', 'USGANCUFK', 'USUCEQSDV'], 'count': 4}, {'name': 'man-running', 'users': ['USAAUCX18', 'USUCEQXAT', 'USF2TUSEP', 'USS35MN0L', 'USSGKSDSL', 'USUNN80R4'], 'count': 6}, {'name': 'smiley', 'users': ['USAAUCX18'], 'count': 1}]",,"{'user': 'USAAUCX18', 'ts': '1579200231.000000'}",,,,,,
99,message,group_join,1593721904.1263,U0141B33GDC,2ea766c7ed7567eeba17ba9d1d69f96b2753506a4fec8d6e94768628bfd0c095,UVC6ZMT5Y,GSF37CY4R,True,,,,,,,,,,,,,,,,,,,,,,,,,
