node,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
USUNN80R4,-0.78477365,0.8981941999999999,-0.06488655,0.24216698,0.93618625,-0.2870499,-0.33660161,-0.67997426,-0.6508086999999999,-0.48201400000000005,0.4913263,0.7322253000000001,-0.4892194,-0.8206183000000001,-0.2927828,-0.20881382,-1.2858881000000002,-0.5572785,-0.6939211999999999,0.25343764,-0.25856635,-1.1083862,0.54621613,-0.14703669,0.13561022,0.16903856,-0.293365,-0.43638164,-0.052649535,-0.554608,0.46375135,1.1184895000000001,1.5037193000000002,0.10477060000000002,-0.1506664,-0.19756459,-0.7649919,0.6088427,-0.40977606,-0.19089569,0.3085895,-0.815308,0.07872784,0.5368284999999999,-0.15364678,-0.04482752,0.5292256,-1.065397,0.10730706,-0.3288089,0.6254416,-0.10123413,0.15228786,-0.46385533,0.62624353,-0.5205586,1.1589530000000001,-0.28531447,-0.19196284,-0.043076906,1.0101593,-0.90787613,-0.8070421,0.112478286
USSGKGY2Z,-0.07542444,-0.13656828,-0.02348284,0.4462701,-0.13017204,-0.40298656,0.54106313,0.7692855,0.54298145,0.2924222,0.057326164000000006,-0.53856766,-0.53495145,0.8609572,0.9270918,-0.9229341,0.50243044,-0.5082827999999999,-0.00972356,1.8468966,-0.05321135,-0.1525059,1.2129316,1.5087166,0.13365443,-0.1692425,-0.48348218,-1.0052634,0.6627704000000001,0.17434481,0.3943776,0.25197512,-1.0240658999999999,1.5939139999999998,-0.09255271400000001,0.5215307,-0.63300705,-0.22614442,0.58878434,0.6528301,-0.5570824000000001,1.1088655,-0.3786961,-0.43998107,-0.16063203,0.8289755999999999,-0.20835204,0.27764815,0.4341692,-0.5696035,-1.0144767,0.10745147599999999,0.3216795,0.40458274,-0.60173535,0.7473174,1.6499702,-1.1208864,0.35244384,0.1208118,-0.56200004,-0.47729778,-0.20302281,-0.15691796
USGAC9WD7,0.26011458,1.1222541000000001,-0.03679775,0.17521729999999996,-0.94378406,0.25477988,0.41298363,-0.2925546,0.27851042,0.23816961,0.56025344,-0.73740304,-1.5255557,-0.15299352,-0.32526857,-0.23470262,0.5001947,0.13063367,1.116731,-0.19506064,0.41324967,-0.6281451,-0.12436597,1.9501680000000001,-1.4965096000000002,0.16536818,-0.5546353,-0.009893284,0.90796816,0.20379883,-1.2494296,0.24287497,0.84652126,-0.30018967,0.10283624,0.25067034,1.1138997,0.6315261999999999,-0.6803838000000001,-0.5645851,-0.2692262,-0.25493289999999996,-0.1423385,-0.29304478,0.69113547,-0.20899275,-0.12997930000000002,-0.8970603000000001,-1.1698728999999999,-0.09347619,-0.45961723,-0.6802307,0.6856836,-0.48843816,-0.0023263332,0.47572157,1.5054227,0.33293682,0.8124638000000001,0.83782506,0.6548354999999999,0.30894163,-1.3286402,-0.12717652
USUNGLN0N,-0.16298178,-0.57706445,0.033871822,-0.7592108,-0.92181486,-0.5890168,-0.4681037,0.6583081999999999,0.65294284,-0.5771456,-0.39888388,-0.95004106,0.05649037,-0.058717437000000004,-0.6927064,-1.1230793,-0.09094503,0.21748488,-0.7367564999999999,0.50924534,0.8510323000000001,0.33892164,-0.27629498,-0.40250890000000006,0.48622304,0.05748998,-0.0071338248,-1.241678,-0.061956167,-1.211401,0.91133624,-0.42817932,0.055893987,0.14176542,0.15039124,-1.1104652,-0.6561134,-0.44731940000000003,0.45207575,-0.06609082,-0.17994031,-0.6821174,0.45542250000000006,-0.10168542,-0.054340277,0.5342671999999999,-1.0210274,0.66971445,0.15340745,0.040497492999999996,-0.7469634,-0.62379086,1.4271338,-0.75048316,0.18764377,0.07975618,-0.22679956,-0.56918687,-0.059095897,0.41849157,-0.47443503,1.2789925,1.2569318999999999,0.8984015
USSGSQ7QV,0.03238174,0.5120292000000001,-1.0022187,1.3372228000000002,-1.1861538,0.09188419,-1.1613958,1.0264322,0.048154685999999995,-0.18767816,0.22977203,-0.22466882,0.83018553,-0.07574489,0.28691778,-0.19115922,0.06682316,0.45237148,0.21556626,-0.08888205,0.36987793,0.46944496,0.48081043,-0.6177864000000001,-1.3244897,-0.14424418,0.085263275,-0.41945875,0.025552789,0.15714505,0.48618245,-0.33920017,-0.03715586,-0.99859524,0.43731758,-0.16315982,0.46462864,-0.23259658,0.5544534000000001,0.21910167,-0.86096555,-0.53172,-0.12415643,0.10729226,-0.30250677,0.7797588000000001,0.030559017999999997,0.08884615,-0.20119211,0.54873604,1.748287,0.19380723,0.509501,0.4539429,-0.20862114,-0.10922639999999999,0.72847867,-0.3357564,0.28439078,-1.3776628,-0.10997251400000001,0.5924649000000001,1.5158374,-0.28148496
USSGE8YGG,0.16275848,0.2718458,0.32468959999999997,0.52054006,0.517741,-0.5777100000000001,-0.42972609999999994,-0.34600338,0.27699840000000003,0.055470075,0.079121366,-0.22965108,-0.15525697,-0.9062456,-0.57524735,-0.16655359,0.03207405,0.5109752000000001,-0.55819947,0.9019014000000001,-0.4283291,0.23136611,-0.03660028,0.28880490000000003,1.0952077,-0.016236778,-0.15485752,-1.1097581,0.51256037,-0.43761563,-0.668786,-0.54381686,0.41146540000000004,1.693311,0.24876900000000002,0.2851937,-1.1657312,-0.21975078,-0.21417753,0.55010104,0.44040403,-0.6288903,-0.45091328,-0.23948853,-0.49645495,0.32389298,0.5184825,0.23679323,0.35504428,0.62206113,-0.3317866,0.43006469999999997,0.0010937117999999999,0.31419912,-0.13695225,0.37106007,0.7282384,-0.63066554,-0.34391716,-0.5338555,-0.29816509999999996,-0.029776694,-0.8552273000000001,0.7221953000000001
USDMM5LQ2,0.68323207,0.53871024,1.1994274999999999,-1.4302883,-1.1309258999999998,0.7290772,-0.25688866,-0.06700735,-0.8120029999999999,0.32928303,0.20094927,-2.099863,0.37478268,-0.50401324,-0.08811953,0.076792866,0.755471,-0.10686116,-0.17278625,-0.36679512,-0.30045229999999995,-0.47995420000000005,1.0518386,-0.028324997,1.7125785,-0.27540654,0.19327679999999997,-1.5119639999999999,-0.17455117,-0.04728001,1.0996583999999998,-0.6042664000000001,0.1579087,0.03166419,0.42160487,0.20596856,0.15195967,0.1884664,-0.600873,0.91090083,-1.5341536,0.77501404,0.9813757,0.5766564000000001,-1.0536462,-1.6881223,0.5433975999999999,0.28834570000000004,-0.021367717999999997,0.24881637,0.4087628,0.78744143,1.2600706,0.0011652326,-0.26938897,-0.03666539,1.1145525,0.50480205,0.9152903,0.6902244000000001,0.2625093,-0.81662077,-0.37919050000000004,0.40459505
USDNU94JE,1.9776653000000002,0.027252807999999996,0.5931706999999999,0.9033709999999999,0.20064695,1.1772115,-0.12463039,-0.14309475,-0.81035703,1.2596426,-0.5937574999999999,0.055515245,0.22149798,-0.6324460999999999,0.59042597,-0.06636888,0.77082735,-0.30591640000000003,0.10489289999999998,-0.09629682,0.62855124,0.34255093,-0.7990043000000001,-0.75542146,0.09821365,0.13808979999999998,0.44053674,-0.95797193,-0.48899013,0.026699582000000003,0.16757564,-0.43548214,0.070169814,-0.2283163,0.8246007,-0.19914891,-0.113353655,-0.19938820000000002,0.25037342,0.655077,-1.2636053999999999,0.75353354,-1.3853624,0.18194892,0.062232073,-0.79916257,-0.79612565,0.5700298,0.03602289,0.5254665,-0.6575828,0.21845244,0.47500312,0.268885,-0.31985575,-1.4693276000000002,0.14820124,0.67370254,0.38932914,-0.75638705,0.64128536,-1.2093596000000002,1.1421753000000001,0.6557563
USUNGM5D4,-0.52693754,-0.25064728,0.669284,0.027060976,0.71226525,0.32558307,-0.095790885,-1.2593865,0.19767083,0.16590938,-0.34475553,0.018714935,-0.16656199,-0.38112655,0.38389888,0.113668256,0.8514009,-0.7369014,-0.49052253,0.10071530000000001,0.015423082,0.2017805,0.524593,-0.055019874,0.49816963,0.13775539999999997,-0.030685721000000003,0.5328309,0.60744923,-0.014916317,0.0665572,0.10398613,0.40869987,0.5689299,-0.7041116999999999,0.08886863,-0.7294963000000001,-0.18753181,-0.39302376,-0.067396685,-0.44659454,0.29076162,-0.07060142,-0.22325149,0.22369426,0.24465601,0.22666384,0.6249995,0.46042067,-0.18873864,0.49976337,-0.027792037000000002,0.66328835,0.7325136,0.48967385,0.20461679,0.85736126,0.27246755,0.7499479,-0.03851359,0.111702375,-0.4269576,0.27553114,0.10870149
USF2N562X,0.21040599,-1.0350176,0.7144172,0.95008874,-0.35034847,0.7447279,-0.66696185,0.02081977,0.15601579999999998,1.1936513000000002,0.13766405,-0.6339795,-0.17023338,-0.13534737,0.54975206,-0.33901682,0.8527534999999999,0.005798898,0.41667774,0.030703694,-0.055868294000000006,0.7819436,0.002558265,0.64159095,0.040564578,0.86482215,0.4843767,-2.0558176,0.8475655999999999,0.37670287,-0.418181,-0.19143523,0.54307055,-0.12724425,-0.56730485,0.5834771,0.8848669,0.35778993,0.7687989000000001,-0.6233769,-0.0032521577,0.7314586,-0.95757145,0.30196404,-0.080486044,0.12746295,0.5192398,-0.42288446,-1.0707,-0.18009603,0.75893444,-0.6011013000000001,-0.42625076,-0.24279878,1.2146966000000001,-0.04039294,1.1825951000000001,0.21993402,-0.35819270000000003,-0.9487754999999999,-0.21365553,-0.5897509,-1.1039578,0.6127882
USUNC7A5C,0.2561775,-0.60557544,0.7043858000000001,0.1893342,-1.0313236,0.22369926,-0.36178792,-0.35501465,-0.068527244,0.32337627,-0.29183882,-0.8481277,-0.014910311,-0.49834958,0.26005533,-0.98838353,0.2982498,1.2815186,1.5019802,-0.7322948,0.46027538,-0.16882467,-0.18276034,0.29778150000000003,-1.2923332,0.93084043,0.7546574,0.0016980731,0.88850623,0.41605884,-0.6164149999999999,0.020314297,-0.5347964,-0.76754445,-0.8449257,-0.43022403,0.9486094999999999,0.18669678,-0.21630820000000003,-1.1247486999999998,-1.1058267,-0.40707654,-0.40304375,-0.14494722,0.9348511,-0.67671764,1.1960142,0.70977056,-0.3045637,-0.16442128,-0.20779268,0.81978387,0.99053305,-0.2620519,-0.51069885,0.61386824,1.1196728,0.4207436,-0.1026698,0.44731915,0.4913613,-0.08047013,-0.028305471000000002,-0.08962545
USF2TUSEP,0.033099245,0.20949556,0.54701287,0.9370084000000001,1.5054092,-0.1277941,-0.702438,0.6651815,-0.23685928,0.10018305,0.1413232,1.8435322,0.13936824,0.43108326,1.5562176,-0.6185801999999999,0.17842329,-0.08449515,-0.46724325,-0.63852936,-1.7948047999999999,-1.1112243,1.6993395,1.4285383999999999,-0.59419024,-0.05256662,-1.30985,-0.34919003,1.1601659,0.081544235,-0.23828463,-1.0820982,0.3587167,-0.28596459999999996,0.36896977,-0.36650747,0.7533917,0.5022809,-0.2548626,0.13956125,0.034666445,0.818705,-1.6756813999999998,-0.7336228,-0.13240454,-0.0052839834,0.17118306,-0.09294053,-0.7756491999999999,-1.1991665,-1.0475199,-0.31644952,0.12919724,-0.46610379999999996,-0.029150236,0.86747336,0.36427656,0.038122598,-0.11079081,-0.5480739,-0.29650953,-1.2276636,-1.4012114,-0.12530276
USB5VHPL3,0.7809465999999999,0.5087056999999999,-0.46249455,1.6165326999999998,0.7140661,1.3183774,0.6311399999999999,-0.37547746,-0.5768266,1.455254,1.5241646999999998,0.53724056,0.40465757,0.21654315,-0.35525995,0.34486234,-0.08021832,-0.29763043,-0.7579244,-0.08624839999999999,-0.95233786,0.64935637,-1.0909147,-0.7483081,0.4381999,0.12705238,1.3719562,-1.592643,1.1525558,-0.31961423,0.30978718,-1.2996403,-0.15399393,2.2481432,0.47205347,0.8284841000000001,2.412577,0.21874122,0.113507435,-0.29437497,1.326263,0.79599845,-1.0345905,0.32482105,0.10954046,-1.1910561000000002,-0.13116445,0.32290694,0.46664625,-0.40909258,0.31639248,-0.83572316,-1.1237082,0.6086408,1.6393366000000003,-0.72664624,-0.10024759,-0.3916519,-0.69612986,-1.4080876,-0.9600690999999999,-0.36944646,-1.139879,1.1553171
USDNUAYRY,0.6376076999999999,0.45823002,-0.3316881,0.2279812,0.15675989999999998,-0.0065847556000000005,0.1766564,0.2747637,0.575837,-0.30454376,1.4006076,-0.10783122,0.0049330913,0.566674,0.1638711,0.70676833,-0.93415844,1.2347335,0.7023047,0.30652097,0.3862762,0.35751593,0.09097169,-0.59158295,0.50093824,0.5535778,0.7297984000000001,-0.69131947,-0.19994546,-0.62971246,-0.33839145,1.0498106000000003,1.2240571000000002,0.21850340000000001,-0.95529103,-0.48075148,-0.22573456,-0.009535618000000001,-0.7189823000000001,-1.0359995000000002,-0.15323271,-0.36656272,-0.19035959,-0.2678855,-1.1095341,-0.7094019,-0.13400501,-1.1201063,0.051620252,-0.5465938,1.1618698,-0.65161693,0.14083287,1.0418748,1.1384094,-1.0666138,-0.23052743,-0.9339559000000001,-0.16484512,1.3615268,0.050652314000000004,-0.67110056,-0.83742666,-0.007635075600000001
USSGE73A4,-0.36169058,0.7771899,-0.28941756,0.13432206,-0.8105344,-0.51889735,-0.49885634,0.017330147,0.34250408,-0.7740138000000001,0.41341463,-0.65113574,0.4340339,0.10794766,-0.15737683,0.14511512,-0.5803438,-0.059728235,-0.109507605,-0.85194063,-0.13229154,1.425162,0.068061896,-1.1420693000000002,-0.22247301,-0.064473346,0.10156764,-0.25634167,0.022957062,-0.14602846,0.645038,-0.02162626,-0.06910639,-1.0133263000000001,-0.38398499999999997,-0.5640837,0.42256075,-0.050870585999999995,-0.65267104,-0.67228043,0.18509366,-1.5565293,0.23854004,-0.43754079999999995,-0.13967787,0.3705005,-0.027279032,0.6921267,0.12874743,0.70790726,1.8628721999999998,-0.21574852,0.56675464,0.670805,0.48402482,0.5400977,-0.1920209,-0.46324468,0.71430457,0.33321843,-0.5225784000000001,1.082247,0.06749329,-0.26665404
USGAKKEBB,0.16419992,-0.21531159,-0.8049111999999999,1.1033053,0.08659156400000001,-0.022729832999999998,-0.20593344,0.9024749,-0.37358969999999997,0.44772312,-0.26944205,-0.8146121999999999,-0.33647388,-0.41119880000000003,-0.060320668,0.45875889999999997,-0.8687132,-0.34653923,0.045203045,0.18199308,-1.6353968,0.53499246,0.50676256,0.3268508,0.5056746,-0.46367884,-1.0796487,0.9763414,-0.35874742,-0.69177616,0.47026056,0.13562973,-0.674455,-0.11811065,0.22527519,0.3473466,1.477827,0.48689047,0.17721756,1.3555253,-0.53336763,0.7039473,0.98763764,0.090991385,1.6253003000000001,-0.23120773,-0.7668286999999999,-1.5599256000000001,0.9465763,0.5480744000000001,-0.44266707,-0.37812045,0.15122397,1.5624669,0.68728244,-0.44316447,0.23247939999999997,-0.5304979999999999,0.45748386,-1.7802335999999999,0.7426948,-0.42783934,0.32858104,0.5338553
USSGSSABX,0.19240113,-0.7892515,-0.07378411,0.7743169,-0.09629911,-0.10784146,-0.9073072,-0.97935563,-0.027160568,1.4629649,0.250986,-0.17159584,-1.0346638000000001,0.52126515,0.88012016,0.8254007,-0.48325828,-0.9372704,0.4573902,1.5029668,0.61440545,-0.3608254,-0.8215511999999999,-0.04286535,-0.0014480223,-0.3054827,0.11854278,1.3408185,0.26141846,-0.9075915999999999,0.103845954,0.23679915,-0.61918974,1.5092143999999998,1.241284,1.2965753,0.09807656,0.017373733,-0.7889871,0.5960215999999999,0.67393535,-0.8353862,-0.7688829,0.6443466999999999,0.8807403,0.72237194,-0.39171055,0.34519526,2.0264664,-0.0111590205,-0.8797700999999999,-0.05349573,-1.4151446,0.64619136,0.42511052,1.1899520000000001,1.0282950000000002,-0.3097477,0.3373897,-0.4988924,-0.41737857,-0.7247161,0.42057627,0.15774171
USSGKHV45,1.6447405,1.0485674,-1.2337375,0.20721424,1.1302097,-0.17297122,0.32435355,-0.084768265,-0.0857655,0.34950766,-0.32668918,-0.25782388,-0.30307415,-0.041698936,0.31292567,-0.52109075,0.57673043,0.9750235999999999,1.2597691,-0.6799436,0.42727676,-0.28144628,-0.8368124,-0.35862204,0.14117758,0.21334952,-0.015317808999999998,0.631005,0.50801164,-0.26798195,-0.606151,-0.4771657999999999,-1.1058056,-0.37345198,0.14346854,-0.3047479,0.008044813,-0.32295302,0.3155132,0.08367823,-0.34207723,1.0890084999999998,0.45278797,-0.68030906,0.3406519,-0.29825598,-0.24928318,0.40007082,0.64778584,0.1580943,0.50465167,1.2382898,0.37671927,-1.199592,-0.91507506,1.3776237,0.6132167,-0.36503503,-0.7786502,1.4033283,-0.13118854,-1.1410595,0.011836662,0.25713378
USLACKBOT,-1.0172591999999998,-0.7389013000000001,-0.08096783,-0.35736516,0.41413900000000003,0.06609488,0.6205719,0.88288194,-0.35300595,1.0707783000000002,-0.87986374,-0.16682132,0.37072086,-1.3667346000000002,-0.24833068,0.6309653000000001,0.39246312,1.0437806,-0.36601552,-0.34884483,0.7246518,0.26059955,-1.6119235,-0.4566459,-0.24154986,0.97846985,-0.19020654,-1.0991441000000002,0.25675008,-1.2685011999999998,0.061980497,-0.21747170000000002,-0.13352276,0.68095964,-1.3824638,0.25531498,-0.13361439,0.20287204,-0.6491973000000001,0.19126816,0.21640652,0.8654944999999999,-0.48437512,-0.9457081,0.3212072,-1.1049275,-0.45821035,-0.23784596,-0.36048704,0.5844524999999999,-0.2032025,-0.60782635,0.33671942,-0.53822297,-0.14692968,0.22739923,0.85808855,0.18924072,-0.8594166999999999,0.28921735,1.3323667,-0.5706654000000001,-0.07737681,-0.9935393
USGACARGR,1.9820919999999997,0.7085229999999999,-0.14505944,-0.6729430999999999,0.6338808000000001,0.42915004,0.5139077999999999,-1.3398757,-0.5692438,-0.2759449,-0.41972807,-0.64726835,-0.5911611,-0.70155793,-0.47059482,-0.76852053,1.1357116000000003,1.4911294,1.3059173000000002,-1.2286443,-0.42757058,-1.4539897,-0.39507344,0.6751415,-0.97514635,0.39379373,-1.6272507999999999,-0.42350623,-0.8799114,0.17915879,-2.4727685,0.5391083999999999,-0.16515487,-0.6464611,0.98372054,-0.32127282,1.1760083000000001,0.6347166,0.48996660000000003,1.9757133999999998,-0.62907887,0.37166908,-0.5227621,-1.1930273,0.17256970000000002,1.0188582,-0.7021231,0.507838,-1.3450556,-0.5391959,-0.30299821,-0.29064932,-0.96104217,-0.38385199999999997,-1.0629621999999999,-0.37195224,0.7091616,-0.055950812999999995,0.90878284,-0.22377427,0.5611975,-1.3822496000000002,0.34707737,1.3961663999999998
USUCC06MV,-0.44178107,-1.2095976000000002,-0.10339869,-0.26210067,-1.7533077000000001,0.46614307,0.37791407,1.5964136999999998,0.0061205871999999995,-0.79836285,0.5797728,-0.72581685,-0.27492556,0.81749505,0.5693762,0.60109806,0.14082024,0.32463917,-0.06204703,-0.12633917,0.70374453,-0.8896497999999999,1.6055756,-1.5697079,0.33006454,0.4286509,-0.38805407,-0.82083064,-0.14634776,0.41809657,0.119116634,1.8321302,-0.04076411,-0.34162924,-0.22830886,-0.01126544,-0.27098940000000005,0.03735809,-0.20438270000000003,-0.60262525,-1.2299331,1.0749298,1.0220349,0.7702784,-2.0483036,-1.639761,-0.110735625,-0.1094827,0.01911533,-0.637474,-0.20258537,-0.08194308,0.5455751,1.5817358,-0.6694677,0.41457492,0.82911927,0.4494805,0.044154827,0.97063476,-0.5874349,-0.795616,0.38467336,-0.54905456
USSGE53PA,-1.0712517,-0.06561141,-0.30031615,0.46016270000000004,-1.2639704,-0.112340994,1.3879926999999999,-0.009844474,-0.01387646,-0.9743735,1.3661444999999999,-0.48617864,-1.3537928,1.1216229,0.6148380999999999,0.28693232,-0.43547863,0.72512233,0.18022561,-0.5732849,0.47332805,0.45261407,1.4514836000000002,-0.8811525,-0.8636125,0.82486725,1.0014974,1.2482066,0.3095631,-0.03800674,0.116857976,0.85271066,0.5173287999999999,-0.16721202,-1.0431191,-0.81534195,1.5781851,0.08410396,-0.48104593,-0.5676372,0.09351054,-1.0940216,-0.06940609,1.1122670000000001,0.073446564,0.031929333,-0.38739243,0.039508499999999995,-0.42290202,-0.9995761999999999,0.8148459,-0.87951756,0.8776197,0.83485883,-0.23898031,0.78477997,1.1024053999999999,-0.38435724,-0.37283352,-0.38528895,0.018173916000000002,-0.3146199,0.7004574,0.15894607
USSGH3Y0G,-0.9677969000000001,0.12062069999999998,1.604892,0.6916278,0.57825667,0.9250712,0.48015519999999995,-0.16529901,0.7534193,-1.3204486,-2.1091852,-1.0257610000000001,0.8719388000000001,1.6807181,-0.71011794,0.64502937,1.2460723,-0.49544979999999994,-1.3682294,-0.29121023,0.7526899,-0.72560394,-0.18213817,-0.2522544,0.4935454000000001,1.098236,-0.50019944,0.3707066,-0.20350018,-0.21886827,-0.560968,-1.6905599999999998,-0.13350527,-0.69872606,-0.12584288,-0.64952224,-0.6223919,-0.7905198,-0.15527578,1.1604581,0.8423765,0.1549564,0.6388893,1.0202446,-0.31553072,0.33900422,0.28437558,-1.7090394,1.2874198000000001,0.12589334,0.46014875,0.8807618,1.6067726999999998,0.6624005000000001,2.4787304,0.089665435,-0.27330086,1.0406845999999998,2.3716242000000003,0.07160839,-0.19225508,-0.14573912,-1.4356921999999999,-0.41864282
USF2R461Z,-0.09364153,0.24539828,0.6135598000000001,0.78225416,-0.012478271,0.531879,-1.3171618999999999,0.27542847,0.68907976,1.1676499,-0.16053988,0.21269652,0.25144708,-0.8903135,0.86480176,0.031219445,0.8004819000000001,0.41163272,0.007336800500000001,0.8044880999999999,0.92546105,0.24014226,-0.27982490000000004,-0.08080034,0.16424792,-1.2077911,0.42261980000000005,-0.024904437,0.30682403,-0.713737,0.38622376,0.36531496,0.40379602,0.96963793,1.2710217,0.20010325,0.59497494,-0.61564195,0.34294325,-0.43148082,-0.7106574000000001,-1.1913938999999998,-0.66363955,-0.35701653,0.24966511,-0.5116828,-0.99096936,0.11896858,0.54710895,-0.47252116,0.5776886999999999,0.23536626,0.30242909999999995,0.40338922,-0.28785384,0.10954536,0.7573721999999999,-0.40366492,0.40831214,-0.04421942,0.24952288,-0.7038384,-0.20587885,0.10113378
UTD2737GU,-0.66169775,-0.05261363,-0.99777526,1.474461,1.2660129999999998,-1.0459041999999998,0.7169134,0.6955281,-0.44098616,0.18687876,-1.0109143,-0.010060425,-0.20656950000000002,-1.2960883,-2.1471741,1.4197944,0.19648486,0.32803562,-0.9639349,0.41829386,-1.0643316999999999,1.5347605,-1.4715447,-0.15031421,1.684232,0.464237,-0.89800745,-0.37570003,0.3869165,0.6227496,1.7560814999999999,1.7356678,0.16898984,-1.5039333000000001,-0.038116485,1.165437,1.1813103,1.6257616000000001,0.14769982,0.8432120999999999,-0.15615754,1.7334125,1.4945959,-1.0377766,3.1695201,-1.3955063,-0.9732328000000001,-1.2858452,0.7392340999999999,0.28793287,-0.18129672,0.074507445,1.0433849,0.9134039,-0.049734198,0.029849896,-1.0349424,-1.3027393999999999,0.08913578,-0.32385916,0.47364882,0.40243396,0.95358604,-1.3096855
USGANF4QH,0.62971574,1.6801878000000001,-0.32794252,0.12537855,0.3202177,0.039868608,-0.099896416,0.9867290999999999,1.7716933000000001,0.5701248000000001,0.29830655,1.3650662,1.6376479,-1.0444407,1.3941795,1.550331,-0.12461838,0.9741804000000001,-1.6059816999999998,-1.7954167,0.14553139999999998,-1.2149628000000001,-0.29153106,0.093857825,-0.2040592,-1.0146679,0.40514854,-0.73144376,-0.13150011,-1.3885996,0.9363174000000001,-0.69438213,0.82537055,1.7174506,-0.28324527,-0.3614545,0.11739064,-0.19506797,-0.019328287,-0.20436488,0.27394247,-1.1449049,-1.0546631000000002,-1.4526248,-0.6084155,-0.43243465,-0.30832475,-1.2084315,-0.46883976,-1.0208236,0.5463519,-0.7293459,-0.41744843,1.5782633999999998,1.6195114,-0.3456259,0.12478704,-0.28683537,-0.75542724,0.11668419,-0.6330313,-1.8720642,-0.5098176999999999,-0.68588895
U0108SMQ0DQ,0.48448288,2.0310593,0.34425625,0.36859164,-0.67203,-0.32833335,-0.61857474,0.23079103,0.39027926,0.28771806,0.9069187,-0.8977999,0.8126681,-0.42067619999999994,0.23110582,0.40540790000000004,0.015694475,1.0623912,-0.35546464,-0.55952805,-0.3094892,-0.59016365,-0.9724038,0.23569426,0.73062885,-2.0689113,-1.0496702,-0.8933337,-1.5087373,0.05115259,2.4429993999999997,-0.71896994,1.5557691,1.3856273000000001,0.8127513000000001,-0.5603604999999999,1.4607983999999998,-0.5570009,0.5238693,-0.31606492,0.769784,-0.5907022,-1.6248213,0.83537185,0.012609133500000001,0.297537,-1.0688818000000002,0.84837055,-0.93037456,1.1868436000000002,2.7223453999999996,0.32845446,0.47150576,2.2247195,-0.26416209999999996,0.26817670000000005,0.46117204,-0.4409522,-0.2970935,1.0285485,-0.5901951999999999,1.1726166,-0.49706426,-0.26245522
US1UQSGER,-1.2374188999999998,-0.26773554,-0.3186097,-1.8653113999999997,-0.64782876,1.3508577,-0.5221892,0.7697041,0.55475265,2.2613982999999998,0.06873728,0.74788654,0.21880393,-0.58994114,0.32168886,-0.6790875,-0.084504075,0.15504576,-1.2663615,-0.47116709999999995,0.5314310999999999,-0.8701668,-0.3419618,1.456595,-3.1579106,-0.14112337,0.88489664,-1.2295483,0.5220487,0.11019934,-0.44873409999999997,0.5736967,-2.0991712000000002,0.6980048000000001,-1.0086941999999999,0.54383045,0.17491266,1.2080398,0.91670233,7.345564e-05,-0.034508936000000004,0.16440438,-0.26556942,0.74480295,-0.0067579825,0.53535527,0.3072518,1.6456096999999998,0.74754125,1.8909447,1.0879159,-1.3327323999999998,-0.4367875,0.7940937,1.3284948,1.086571,0.43294838,0.35958508,-1.4750988,0.2495436,0.032942437000000005,-0.005282649,-1.2606401000000003,-0.9437289000000001
UTSGV1PC1,-0.31473634,0.5938366999999999,0.35201833,0.009712276,-0.1970394,0.13583864,0.6928234999999999,0.23061833,-0.28347597,-0.7642125,-0.7947717,-1.1936566000000002,0.29661554,0.64165556,0.12102401,0.1062085,-0.72035193,-1.8029436999999997,0.7571874,-0.73257214,1.4817619,0.92850894,0.41642904,-0.2339879,-0.52895296,-0.3014393,-1.5354713,0.41155112,-0.40674770000000005,0.29846713,-0.90810466,0.42857176,-2.5097737,-1.4845157,0.07812065,-0.26389164,0.18117101,-0.20715937,-0.32262632,0.71791637,0.86817473,-1.0931466,0.35395852,-0.71019304,0.74638134,-0.08000366,-0.7406358000000001,-0.7178644000000001,1.1601487,2.6285803,0.023000026,0.3391296,0.63747823,-0.43804216,0.99280846,0.047024882999999996,-0.8866409,-0.33633694,1.3216898000000001,0.37761018,-0.47898465,-0.1044339,-2.4998364,0.20750718
USGACAL2D,0.48040974,1.0296336,-1.133173,0.50570875,0.59258896,-0.6453545,-2.2321115000000002,0.9419859,0.19840667,0.43813682,-0.20769547,-0.36927426,-0.44087446,0.638516,0.000105814426,-1.1588143,0.77417713,-0.052941296,0.8941703999999999,-0.68971854,-0.60450625,0.6070460999999999,0.82268584,0.316573,-0.87544745,0.64996207,0.7068159,0.46030003,0.49738684,-1.0782312,-0.09149556,-0.47475280000000003,0.34932923,-0.7188903,0.16520873,0.6996545999999999,-0.37229457,-0.6402073,-0.26132393,1.0826254,0.095698245,1.1716852,0.32602468,0.9110732,0.6085538,-0.22455642,-0.7607265000000001,-1.1652801000000002,0.5952900999999999,-0.31631312,0.6879963000000001,1.0785978,-0.15119654,-1.9451426,-1.6251574,1.6754639,0.34869918,1.4570338,-0.5431683,1.4905239,-0.11579977,-0.8104496999999999,-0.49258342,-0.09888384
